step,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
225,476321.8,C563555461,476321.8,0.0,C1283170862,0.0,476321.8,1,0,1,0,0,0
323,78862.84,C1701340848,0.0,0.0,C1890507569,4983824.12,5062686.96,0,0,1,0,0,0
590,12956.21,C344474873,5054.0,0.0,M1460724922,0.0,0.0,0,0,0,0,1,0
80,62134.33,C1710515368,62134.33,0.0,C1582805529,0.0,0.0,1,0,0,0,0,1
111,501496.31,C279192006,501496.31,0.0,C2046472223,0.0,501496.31,1,0,1,0,0,0
705,27473.12,C608606117,0.0,0.0,C1912248505,1991891.52,2019364.63,0,0,0,0,0,1
671,36956.27,C1768139815,36956.27,0.0,C1475840276,116628.89,153585.15,1,0,1,0,0,0
346,25735.12,C1684136947,23408.2,0.0,M510502276,0.0,0.0,0,0,0,0,1,0
66,107188.41,C1876689114,107188.41,0.0,C1824138036,0.0,0.0,1,0,0,0,0,1
330,6986.66,C940565681,0.0,0.0,M1980959687,0.0,0.0,0,0,0,0,1,0
284,301184.87,C1382059951,0.0,0.0,C1080433036,1080481.88,1331229.05,0,0,1,0,0,0
347,789223.44,C781696495,0.0,0.0,C1411410767,1674614.81,2463838.26,0,0,0,0,0,1
657,41428.9,C1550289532,41428.9,0.0,C1640654311,0.0,0.0,1,0,0,0,0,1
26,37065.55,C281192595,37065.55,0.0,C514736179,1396327.66,1433393.21,1,0,1,0,0,0
45,12040.42,C1882664672,0.0,0.0,M829453963,0.0,0.0,0,0,0,0,1,0
398,547041.43,C855759287,0.0,0.0,C537887277,887217.39,1434258.81,0,0,0,0,0,1
444,348055.47,C1424747794,348055.47,0.0,C1922828230,0.0,0.0,1,0,0,0,0,1
199,80885.48,C2065836466,80885.48,0.0,C582821182,756653.51,837538.99,1,0,1,0,0,0
709,87541.41,C862377395,87541.41,0.0,C601150509,0.0,0.0,1,0,0,0,0,1
87,114339.1,C702109004,114339.1,0.0,C1385287774,0.0,0.0,1,0,0,0,0,1
405,107520.38,C1824796943,59780.0,167300.38,C1587529701,119768.69,12248.31,0,0,0,0,0,0
721,71216.62,C2104908972,71216.62,0.0,C859732085,0.0,0.0,1,0,0,0,0,1
181,410299.86,C726906653,410299.86,0.0,C1672803928,53516.34,463816.19,1,0,1,0,0,0
557,643052.88,C1834671253,643052.88,0.0,C598267252,0.0,643052.88,1,0,1,0,0,0
343,802417.45,C517450408,802417.45,0.0,C1440068099,0.0,0.0,1,0,0,0,0,1
1,235238.66,C1499825229,235238.66,0.0,C2100440237,0.0,235238.66,1,0,1,0,0,0
575,193545.61,C1430180670,193545.61,0.0,C273255421,0.0,0.0,1,0,0,0,0,1
404,32596.44,C521135764,757.0,0.0,C1831491056,0.0,32596.44,0,0,1,0,0,0
185,476890.47,C953022806,476890.47,0.0,C357527679,496043.55,972934.02,1,0,1,0,0,0
139,363668.37,C343437801,0.0,0.0,C221996675,408006.7,771675.06,0,0,1,0,0,0
56,530733.43,C1486070505,530733.43,0.0,C1428831661,233066.99,763800.42,1,0,1,0,0,0
673,645104.5,C986606051,645104.5,0.0,C175407589,0.0,0.0,1,0,0,0,0,1
461,226689.16,C98982423,226689.16,0.0,C229328572,173244.92,399934.08,1,0,1,0,0,0
411,365069.45,C1359467526,365069.45,0.0,C142819942,1033912.43,1398981.88,1,0,1,0,0,0
227,5112.12,C279312079,59463.09,64575.22,C1681576708,0.0,0.0,0,0,0,0,0,0
258,196229.05,C348011764,20702.0,0.0,C1606506097,0.0,196229.05,0,0,1,0,0,0
6,26768.5,C682812632,26768.5,0.0,C256417920,101976.0,128744.5,1,0,1,0,0,0
143,810599.16,C1150396076,810599.16,0.0,C1385705037,971634.6,1782233.77,1,0,1,0,0,0
236,26946.68,C60516784,5785.3,0.0,M1774379879,0.0,0.0,0,0,0,0,1,0
123,629958.0,C465738897,629958.0,0.0,C289330473,0.0,0.0,1,0,0,0,0,1
602,366014.33,C527145234,366014.33,0.0,C303076849,0.0,0.0,1,0,0,0,0,1
400,254316.29,C690175490,143820.24,398136.54,C1863854659,2735876.62,2481560.32,0,0,0,0,0,0
322,23420.93,C246600040,15615.0,0.0,M1596863911,0.0,0.0,0,0,0,0,1,0
65,126690.14,C498025851,126690.14,0.0,C892311426,0.0,0.0,1,0,0,0,0,1
560,91655.26,C7511880,91655.26,0.0,C1495941646,133662.97,225318.23,1,0,1,0,0,0
317,322991.82,C570470570,322991.82,0.0,C1232811511,0.0,0.0,1,0,0,0,0,1
192,585511.14,C1260112873,585511.14,0.0,C344287323,0.0,0.0,1,0,0,0,0,1
632,82209.71,C385209439,82209.71,0.0,C815628563,841367.51,923577.22,1,0,1,0,0,0
336,38115.0,C196135268,38115.0,0.0,C1809264943,0.0,0.0,1,0,0,0,0,1
259,29846.53,C1441167745,0.0,0.0,C591391356,279511.62,309358.15,0,0,1,0,0,0
283,38566.71,C1995290358,0.0,0.0,C11065929,558606.32,597173.03,0,0,1,0,0,0
660,48516.87,C226017456,48516.87,0.0,C116841547,0.0,0.0,1,0,0,0,0,1
470,8177.04,C1664997307,8177.04,0.0,C1806348809,842143.06,850320.1,1,0,1,0,0,0
731,147186.94,C1225675649,147186.94,0.0,C1599626479,15982.05,163168.99,1,0,1,0,0,0
378,201060.79,C409928299,69.0,0.0,C1913123188,987165.95,1188226.74,0,0,1,0,0,0
301,11303.94,C487212654,217720.0,206416.06,M1531189968,0.0,0.0,0,0,0,0,1,0
344,118499.44,C1801565118,118499.44,0.0,C1877373343,1881892.83,2000392.27,1,0,1,0,0,0
208,10691.68,C256263899,4874.0,0.0,M1314634169,0.0,0.0,0,0,0,0,1,0
511,2491.85,C1646554602,2491.85,0.0,C120002331,292572.02,295063.87,1,0,1,0,0,0
140,338873.13,C1108476013,0.0,0.0,C1395521754,1235316.73,1574189.86,0,0,1,0,0,0
204,2098.35,C1684810067,49554.0,47455.65,M765948344,0.0,0.0,0,0,0,0,1,0
258,65800.49,C1942172279,0.0,0.0,C1401071901,355273.68,421074.18,0,0,1,0,0,0
241,128718.59,C1410879349,128718.59,0.0,C1386809119,0.0,0.0,1,0,0,0,0,1
159,350594.55,C1302250980,56197.24,0.0,C1432731566,658857.09,1009451.64,0,0,1,0,0,0
355,7817.88,C1759126139,0.0,0.0,M1965631904,0.0,0.0,0,0,0,0,1,0
523,248799.49,C315569976,248799.49,0.0,C1189969071,0.0,0.0,1,0,0,0,0,1
403,264286.19,C1648091455,264286.19,0.0,C395269260,0.0,0.0,1,0,0,0,0,1
250,12597.5,C1024485458,10695.41,0.0,M1578834537,0.0,0.0,0,0,0,0,1,0
18,188366.23,C735547464,0.0,0.0,C1116510197,475963.49,664329.72,0,0,1,0,0,0
428,183306.21,C1642000949,183306.21,0.0,C2070997054,0.0,183306.21,1,0,1,0,0,0
217,92057.19,C961544544,92057.19,0.0,C1243210934,0.0,0.0,1,0,0,0,0,1
317,493.28,C1723063411,493.28,0.0,C1565674952,0.0,0.0,1,0,0,0,0,1
371,10665.42,C1521009512,0.0,0.0,C962298885,803067.87,813733.29,0,0,1,0,0,0
371,17686.2,C782459139,0.0,0.0,M1282746053,0.0,0.0,0,0,0,0,1,0
605,251118.04,C1837848776,251118.04,0.0,C119259664,0.0,0.0,1,0,0,0,0,1
405,6640.47,C1752860678,1084.0,0.0,M749957724,0.0,0.0,0,0,0,0,1,0
226,147535.43,C1945359127,0.0,0.0,C828349857,258131.9,405667.33,0,0,1,0,0,0
136,1334.05,C1448508362,10078.0,8743.95,M1877927713,0.0,0.0,0,0,0,0,1,0
383,36405.36,C2077548200,111785.22,75379.86,M1076393840,0.0,0.0,0,0,0,0,1,0
166,4119.07,C242221188,0.0,0.0,M1006241248,0.0,0.0,0,0,0,0,1,0
329,325048.92,C1972668895,93796.0,0.0,C1353694921,600110.15,925159.08,0,0,1,0,0,0
324,231258.87,C1333103014,21297.0,252555.87,C2144364273,34864.37,0.0,0,0,0,0,0,0
357,26887.48,C734312747,404087.0,377199.52,C456692379,39895.76,66783.24,0,0,1,0,0,0
553,244312.69,C2020773415,244312.69,0.0,C1441292929,2551013.59,2795326.27,1,0,1,0,0,0
188,238635.1,C564498777,0.0,0.0,C484902367,443137.85,681772.95,0,0,1,0,0,0
595,76732.89,C851990266,76732.89,0.0,C78561633,337482.64,414215.54,1,0,1,0,0,0
304,5112.98,C338180590,227244.91,222131.93,M1524085022,0.0,0.0,0,0,0,0,1,0
305,39342.59,C1582503246,39342.59,0.0,C1615989110,0.0,39342.59,1,0,1,0,0,0
106,8999.56,C1634056682,8999.56,0.0,C46618914,0.0,8999.56,1,0,1,0,0,0
48,116432.39,C565438687,0.0,0.0,C1780707561,1146561.73,1262994.11,0,0,1,0,0,0
349,18646.05,C1205001821,0.0,0.0,C542636498,237869.95,256516.0,0,0,1,0,0,0
724,506923.53,C1371968077,506923.53,0.0,C297875809,0.0,0.0,1,0,0,0,0,1
346,206356.86,C24631312,26460.0,0.0,C1584564687,286935.98,493292.83,0,0,1,0,0,0
479,13823.85,C1459542086,70963.74,57139.89,M898897523,0.0,0.0,0,0,0,0,1,0
155,1796.14,C160680148,89420.0,87623.86,M922829945,0.0,0.0,0,0,0,0,1,0
380,8091.33,C1821883231,11255.0,3163.67,M1480740695,0.0,0.0,0,0,0,0,1,0
487,609400.88,C1295000556,609400.88,0.0,C1061559557,0.0,0.0,1,0,0,0,0,1
137,237753.54,C1764479884,952764.0,715010.46,C1636633261,0.0,237753.54,0,0,1,0,0,0
349,309216.09,C2022582931,0.0,0.0,C1620877403,1508548.53,1817764.61,0,0,0,0,0,1
325,4317.86,C1024122176,24066.0,19748.14,C1692014125,1108561.18,1112879.05,0,0,0,1,0,0
332,1728.94,C838454164,25197.0,23468.06,M800628704,0.0,0.0,0,0,0,0,1,0
211,9591.88,C1810721163,0.0,0.0,M139859725,0.0,0.0,0,0,0,0,1,0
303,99684.15,C476354033,0.0,0.0,C136677665,152941.13,252625.28,0,0,0,0,0,1
383,167907.12,C964428747,167907.12,0.0,C455719432,0.0,0.0,1,0,0,0,0,1
162,151.0,C1172437299,151.0,0.0,C315826176,0.0,0.0,1,0,0,0,0,1
279,3054.69,C1118346742,22670.0,19615.31,M1971850663,0.0,0.0,0,0,0,0,1,0
489,177925.98,C1173355296,177925.98,0.0,C265276524,70857.67,248783.65,1,0,1,0,0,0
274,4252.21,C1086793810,7537.79,3285.58,M1949338015,0.0,0.0,0,0,0,0,1,0
196,436035.29,C1247830341,436035.29,0.0,C44076641,0.0,436035.29,1,0,1,0,0,0
235,27964.04,C1889111622,0.0,0.0,M2127582426,0.0,0.0,0,0,0,0,1,0
36,2901.05,C713994118,113257.0,116158.05,C343476775,360320.42,357419.36,0,0,0,0,0,0
156,619836.33,C1020546526,619836.33,0.0,C727304314,0.0,0.0,1,0,0,0,0,1
213,6269.75,C2009910041,29922.0,23652.25,M1536442211,0.0,0.0,0,0,0,0,1,0
370,20651.07,C608653176,0.0,0.0,M1663185495,0.0,0.0,0,0,0,0,1,0
330,286165.81,C2063770420,40641.0,0.0,C1988211540,134476.97,420642.78,0,0,1,0,0,0
443,348915.96,C1721589363,348915.96,0.0,C2136928394,0.0,0.0,1,0,0,0,0,1
228,221691.56,C217284704,0.0,0.0,C1501068939,1319326.79,1541018.35,0,0,1,0,0,0
128,138993.63,C1087011428,138993.63,0.0,C2027691361,0.0,0.0,1,0,0,0,0,1
42,225569.48,C679148934,0.0,0.0,C472254104,587235.34,812804.82,0,0,1,0,0,0
164,210945.29,C1593026642,32008.0,0.0,C319503050,3177847.19,3388792.48,0,0,1,0,0,0
275,5161.78,C768495655,18812.0,13650.22,M1207652241,0.0,0.0,0,0,0,0,1,0
256,2862.43,C760161500,0.0,0.0,M713178836,0.0,0.0,0,0,0,0,1,0
206,235750.53,C587951461,235750.53,0.0,C1789153045,0.0,0.0,1,0,0,0,0,1
250,418249.33,C1612128602,524473.27,106223.94,C1495401905,831588.48,1249837.82,0,0,1,0,0,0
480,181104.66,C1368229796,181104.66,0.0,C491258942,205812.52,386917.18,1,0,1,0,0,0
331,15819.16,C457661015,103527.36,87708.2,M1129053502,0.0,0.0,0,0,0,0,1,0
196,288148.22,C842156378,288148.22,0.0,C1029607217,0.0,0.0,1,0,0,0,0,1
564,55828.87,C76954571,55828.87,0.0,C1263626792,0.0,0.0,1,0,0,0,0,1
298,488030.08,C1331489578,488030.08,0.0,C201103304,0.0,0.0,1,0,0,0,0,1
310,205720.16,C1453867825,10577.0,0.0,C1703058203,7585.8,213305.97,0,0,1,0,0,0
357,16073.16,C1209777293,55783.0,39709.84,C2000664917,2039488.58,2055561.74,0,0,1,0,0,0
145,150245.05,C1581441429,150245.05,0.0,C528739527,0.0,0.0,1,0,0,0,0,1
15,98731.48,C818196451,666101.0,764832.48,C400155234,366356.0,677079.69,0,0,0,0,0,0
44,131204.48,C385792102,198942.0,67737.52,C454220730,224512.68,355717.16,0,0,1,0,0,0
393,53414.19,C193960806,0.0,0.0,C857340112,908759.38,962173.57,0,0,1,0,0,0
37,21587.04,C2086830188,108.0,0.0,M1044845533,0.0,0.0,0,0,0,0,1,0
457,283415.1,C1663497956,283415.1,0.0,C1331429328,0.0,283415.1,1,0,1,0,0,0
348,336182.69,C1955891058,3982.0,0.0,C1537499408,0.0,336182.69,0,0,1,0,0,0
214,116419.58,C1788778854,116419.58,0.0,C1212953381,177874.9,294294.48,1,0,1,0,0,0
202,113293.98,C2083864818,10585.0,0.0,C314165718,0.0,113293.98,0,0,1,0,0,0
227,11600.2,C1448978679,0.0,0.0,M979298797,0.0,0.0,0,0,0,0,1,0
520,53325.6,C1591981184,53325.6,0.0,C1131267206,753904.94,807230.54,1,0,1,0,0,0
635,580010.03,C764461588,580010.03,0.0,C229248681,41887.5,621897.52,1,0,1,0,0,0
91,482679.6,C822183230,482679.6,0.0,C1393101702,0.0,0.0,1,0,0,0,0,1
404,755.7,C991432471,64982.0,64226.3,M1865722587,0.0,0.0,0,0,0,0,1,0
304,3869.75,C1168194036,1328.0,0.0,M722430010,0.0,0.0,0,0,0,0,1,0
153,109008.53,C1551236270,109008.53,0.0,C1615265325,0.0,0.0,1,0,0,0,0,1
495,58737.53,C185461868,58737.53,0.0,C91345740,0.0,0.0,1,0,0,0,0,1
133,326731.98,C392458102,21958.0,0.0,C1373452835,89460.91,416192.89,0,0,1,0,0,0
637,133644.95,C1390586603,159086.0,25441.05,C1107768178,1253868.96,1387513.91,0,0,1,0,0,0
44,46675.85,C427111043,1916.0,0.0,C36933754,1990381.63,2037057.48,0,0,1,0,0,0
577,681525.62,C1600390479,681525.62,0.0,C909892782,0.0,0.0,1,0,0,0,0,1
592,2000.19,C1845152529,357694.99,355694.8,M144137653,0.0,0.0,0,0,0,0,1,0
333,13622.67,C760579068,69833.0,56210.33,C1424014261,84460.03,98082.71,0,0,1,0,0,0
217,538312.05,C640532730,538312.05,0.0,C1898517729,0.0,0.0,1,0,0,0,0,1
509,120411.9,C555672165,120411.9,0.0,C252489504,699540.99,819952.88,1,0,1,0,0,0
43,2237.37,C2128064104,594520.0,592282.63,M184308472,0.0,0.0,0,0,0,0,1,0
410,206985.26,C1041263133,206985.26,0.0,C6898692,0.0,0.0,1,0,0,0,0,1
134,18770.32,C1511396412,165841.07,147070.75,M1359266087,0.0,0.0,0,0,0,0,1,0
205,200582.84,C1544298317,154279.0,354861.84,C460717815,0.0,0.0,0,0,0,0,0,0
255,13997.16,C1256143671,0.0,0.0,M577415129,0.0,0.0,0,0,0,0,1,0
694,174107.36,C1167176851,174107.36,0.0,C1633521068,0.0,0.0,1,0,0,0,0,1
403,108560.06,C1861301059,108560.06,0.0,C293709567,0.0,108560.06,1,0,1,0,0,0
303,315022.77,C437689897,0.0,315022.77,C236498625,723016.51,407993.74,0,0,0,0,0,0
163,463855.35,C1999375751,31691.0,0.0,C1192777840,0.0,463855.35,0,0,1,0,0,0
455,338083.76,C1670265588,338083.76,0.0,C1200107950,788505.46,1126589.22,1,0,1,0,0,0
304,12529.19,C1440932873,4520.0,0.0,C396915235,2960.56,15489.75,0,0,1,0,0,0
582,181543.89,C879600285,181543.89,0.0,C1125433623,0.0,0.0,1,0,0,0,0,1
132,71017.65,C1755410905,100662.0,171679.65,C1288544297,1619844.78,1631055.85,0,0,0,0,0,0
653,119.65,C773613907,119.65,0.0,C1518370196,1183575.58,1183695.22,1,0,1,0,0,0
137,28925.58,C346079775,1037.0,0.0,C991935955,559044.41,587969.99,0,0,1,0,0,0
191,2815.61,C1147794387,2815.61,0.0,C537174691,0.0,0.0,1,0,0,0,0,1
95,655676.97,C428343058,655676.97,0.0,C1518840126,0.0,0.0,1,0,0,0,0,1
228,289473.6,C1529544075,21782.0,0.0,C690270510,0.0,289473.6,0,0,1,0,0,0
423,207241.52,C1850635238,207241.52,0.0,C1011806570,0.0,207241.52,1,0,1,0,0,0
164,472158.11,C1911692564,0.0,0.0,C1815619591,592983.56,1065141.67,0,0,1,0,0,0
162,23355.95,C210694257,0.0,0.0,C2006844221,372211.9,395567.85,0,0,1,0,0,0
3,10539.37,C1134864869,10539.37,0.0,C118648358,0.0,0.0,1,0,0,0,0,1
247,76646.05,C2015533974,76646.05,0.0,C110048242,0.0,0.0,1,0,0,0,0,1
262,592615.53,C366677925,592615.53,0.0,C1433310823,0.0,0.0,1,0,0,0,0,1
229,780066.22,C613775492,780066.22,0.0,C1417943880,0.0,0.0,1,0,0,0,0,1
321,526787.54,C17858706,526787.54,0.0,C756639057,2422.53,563605.43,1,0,1,0,0,0
15,212089.74,C378910639,212089.74,0.0,C1881567873,0.0,0.0,1,0,0,0,0,1
356,300103.79,C1368715083,11806.0,0.0,C1190182424,0.0,300103.79,0,0,0,0,0,1
328,27278.9,C1474937404,356754.0,329475.1,C1788280046,70112.4,97391.3,0,0,0,1,0,0
304,118557.45,C194433040,0.0,0.0,C202041582,193513.96,312071.41,0,0,1,0,0,0
401,6782.59,C2119521999,0.0,0.0,M613209839,0.0,0.0,0,0,0,0,1,0
150,119454.86,C1944439526,119454.86,0.0,C525813177,0.0,0.0,1,0,0,0,0,1
371,16281.57,C1795651453,11686.0,0.0,M2134399568,0.0,0.0,0,0,0,0,1,0
701,644314.67,C1472339088,644314.67,0.0,C1506042377,0.0,644314.67,1,0,1,0,0,0
65,701168.78,C1795901064,701168.78,0.0,C1652576276,841462.58,1542631.35,1,0,1,0,0,0
636,146095.73,C1225529288,146095.73,0.0,C1204122756,0.0,0.0,1,0,0,0,0,1
277,242678.33,C688368548,242678.33,0.0,C31250082,0.0,0.0,1,0,0,0,0,1
588,16619.95,C269855064,16619.95,0.0,C501496280,0.0,0.0,1,0,0,0,0,1
21,785323.0,C1794798581,785323.0,0.0,C801984124,803839.25,1720783.92,1,0,1,0,0,0
397,115223.48,C550798209,11647.0,0.0,C233158509,0.0,115223.48,0,0,1,0,0,0
267,37669.14,C689652584,37669.14,0.0,C1429618952,30613.05,68282.19,1,0,1,0,0,0
88,337994.64,C889382301,337994.64,0.0,C3107126,0.0,337994.64,1,0,1,0,0,0
710,23134.17,C1585270630,23134.17,0.0,C462665302,0.0,0.0,1,0,0,0,0,1
8,11106.23,C1549118870,942.0,0.0,M1289490255,0.0,0.0,0,0,0,0,1,0
437,207801.38,C654688690,207801.38,0.0,C1092203712,0.0,0.0,1,0,0,0,0,1
387,18028.13,C585977298,18028.13,0.0,C1949246780,4514680.27,4532708.4,1,0,1,0,0,0
413,140333.35,C1201768390,140333.35,0.0,C503175927,132894.81,273228.16,1,0,1,0,0,0
17,259316.31,C1015221106,21894.0,281210.31,C972865751,11460.78,128574.66,0,0,0,0,0,0
98,63624.08,C1872359745,63624.08,0.0,C1089130504,0.0,0.0,1,0,0,0,0,1
179,445705.76,C33272921,445705.76,0.0,C2048044675,0.0,0.0,1,0,0,0,0,1
12,725.68,C1831522353,581.0,0.0,M2006182850,0.0,0.0,0,0,0,0,1,0
185,63009.43,C289965777,63009.43,0.0,C268959010,1057339.93,1120349.36,1,0,1,0,0,0
652,92043.22,C1046754068,92043.22,0.0,C254188443,0.0,0.0,1,0,0,0,0,1
225,23842.76,C913890562,204233.0,180390.24,M842192696,0.0,0.0,0,0,0,0,1,0
177,452804.42,C261442623,452804.42,0.0,C2037489278,4020.0,0.0,1,0,1,0,0,0
512,430207.22,C1698844307,430207.22,0.0,C1470257177,148478.49,578685.71,1,0,1,0,0,0
17,4474.13,C1733132478,0.0,0.0,M1812751308,0.0,0.0,0,0,0,0,1,0
473,70239.81,C867506541,70239.81,0.0,C1424690592,255444.42,325684.23,1,0,1,0,0,0
188,220497.13,C413012991,30072.0,250569.13,C938657930,367428.64,146931.51,0,0,0,0,0,0
279,144044.35,C362205540,144044.35,0.0,C1641586450,0.0,144044.35,1,0,1,0,0,0
422,181400.99,C1101492577,0.0,0.0,C696926617,2943406.43,3124807.42,0,0,1,0,0,0
525,12906.21,C417647948,180018.2,167111.99,C1007966294,75472.2,88378.41,0,0,1,0,0,0
15,451901.23,C973485125,8849.56,0.0,C1955480363,853555.55,1351600.15,0,0,1,0,0,0
347,45746.56,C1927702597,0.0,0.0,M548531632,0.0,0.0,0,0,0,0,1,0
313,2916.57,C945952885,181945.0,179028.43,M1338024570,0.0,0.0,0,0,0,0,1,0
294,70173.64,C814413517,70173.64,0.0,C1964653709,75612.15,145785.79,1,0,1,0,0,0
595,236914.77,C1406154490,236914.77,0.0,C423223953,175716.84,412631.61,1,0,1,0,0,0
565,4536.26,C1172645524,1894.0,0.0,M499271992,0.0,0.0,0,0,0,0,1,0
310,440012.71,C2124728088,0.0,0.0,C1493625295,767767.84,1207780.55,0,0,0,0,0,1
56,136562.78,C170337029,136562.78,0.0,C2005239245,21100.34,157663.12,1,0,1,0,0,0
660,48516.87,C982362402,48516.87,0.0,C1249564972,4433683.27,4482200.14,1,0,1,0,0,0
179,217413.59,C624934849,27475.0,244888.59,C1970845004,41409.02,0.0,0,0,0,0,0,0
546,16792.66,C1755303094,11505.0,0.0,M896466054,0.0,0.0,0,0,0,0,1,0
104,86170.94,C111341928,86170.94,0.0,C192831287,0.0,0.0,1,0,0,0,0,1
393,79728.81,C762436226,11359.0,0.0,C184459131,0.0,79728.81,0,0,1,0,0,0
133,57780.56,C797406595,3041.0,0.0,C336298591,0.0,57780.56,0,0,1,0,0,0
37,8649.71,C1434313598,0.0,0.0,M536738296,0.0,0.0,0,0,0,0,1,0
203,813.57,C1573716042,134446.73,133633.16,M1642673738,0.0,0.0,0,0,0,0,1,0
46,7783.74,C804298264,148284.0,140500.26,M264738892,0.0,0.0,0,0,0,0,1,0
273,102057.92,C631875313,141651.0,39593.08,C2079322228,0.0,102057.92,0,0,1,0,0,0
356,35402.9,C686415635,0.0,0.0,M2134464301,0.0,0.0,0,0,0,0,1,0
180,49150.74,C374007907,0.0,0.0,C1545605460,511461.69,560612.43,0,0,1,0,0,0
205,96640.12,C1573553725,96640.12,0.0,C74177098,0.0,0.0,1,0,0,0,0,1
249,369448.2,C688548413,369448.2,0.0,C1596175198,0.0,0.0,1,0,0,0,0,1
307,2111.35,C1141655915,460065.99,457954.64,M414103724,0.0,0.0,0,0,0,0,1,0
278,240580.4,C338881900,240580.4,0.0,C738144053,0.0,0.0,1,0,0,0,0,1
85,167679.27,C2032147559,167679.27,0.0,C599607213,165580.61,333259.88,1,0,1,0,0,0
9,78981.17,C470964963,175.0,0.0,C536894379,431539.46,964059.38,0,0,1,0,0,0
38,552990.53,C377275570,4583.0,557573.53,C1107755082,177464.39,0.0,0,0,0,0,0,0
11,33037.59,C2088768608,0.0,0.0,M1517256873,0.0,0.0,0,0,0,0,1,0
7,21729.0,C693427358,21729.0,0.0,C1101441872,27335.0,0.0,1,0,1,0,0,0
464,336917.97,C927102285,336917.97,0.0,C1526518047,229355.59,566273.55,1,0,1,0,0,0
17,139079.12,C839577804,89676.54,0.0,C384572168,506955.83,646034.95,0,0,1,0,0,0
231,108922.9,C982329293,0.0,0.0,C769737225,418028.52,526951.43,0,0,1,0,0,0
275,14986.06,C868336028,32315.0,17328.94,M631065970,0.0,0.0,0,0,0,0,1,0
201,68854.67,C23966093,159.0,69013.67,C2060606595,59210.51,0.0,0,0,0,0,0,0
6,10565.0,C777407608,10565.0,0.0,C1790657739,0.0,0.0,1,0,0,0,0,1
5,10119.47,C1775746074,10119.47,0.0,C746009679,0.0,0.0,1,0,0,0,0,1
209,87022.29,C2104761717,38480.0,125502.29,C2083075151,130288.13,43265.84,0,0,0,0,0,0
9,6253.87,C574587639,0.0,0.0,M1689149144,0.0,0.0,0,0,0,0,1,0
205,188473.09,C1018733794,188473.09,0.0,C802139688,209686.58,398159.67,1,0,1,0,0,0
232,33302.96,C1862192948,33302.96,0.0,C1146085253,0.0,0.0,1,0,0,0,0,1
194,651477.38,C726278083,651477.38,0.0,C1737159019,0.0,0.0,1,0,0,0,0,1
213,7736.88,C673700478,0.0,0.0,C525595674,263953.01,271689.9,0,0,1,0,0,0
326,618381.01,C1411461059,618381.01,0.0,C2146664506,856512.38,1474893.39,1,0,1,0,0,0
141,190517.39,C57082015,29727.0,220244.39,C239438299,347184.94,156667.55,0,0,0,0,0,0
403,265836.1,C1682150994,265836.1,0.0,C1759607478,0.0,0.0,1,0,0,0,0,1
255,1167.21,C1116675331,20276.0,19108.79,M1454299275,0.0,0.0,0,0,0,0,1,0
209,9.68,C1914763049,136364.0,136354.32,M1298893528,0.0,0.0,0,0,0,0,1,0
53,6215.44,C1484456052,6215.44,0.0,C1913346868,0.0,0.0,1,0,0,0,0,1
11,36092.86,C276231980,958.0,0.0,M1623596067,0.0,0.0,0,0,0,0,1,0
342,22402.21,C1793833133,22402.21,0.0,C1824897036,192795.07,215197.27,1,0,1,0,0,0
46,82971.91,C522399382,82971.91,0.0,C509018542,39316.96,122288.87,1,0,1,0,0,0
271,642364.74,C790384924,642364.74,0.0,C348795905,0.0,642364.74,1,0,1,0,0,0
355,214394.67,C2045866598,10022.0,224416.67,C232995179,1804.48,0.0,0,0,0,0,0,0
504,138048.52,C35858617,138048.52,0.0,C134087262,0.0,138048.52,1,0,1,0,0,0
59,394388.09,C1802030448,394388.09,0.0,C707965723,1260564.49,1654952.58,1,0,1,0,0,0
595,225086.73,C148629552,95760.0,320846.73,C375525368,1984589.78,1759503.06,0,0,0,0,0,0
201,443343.4,C1434124782,4581.0,0.0,C2002063015,0.0,443343.4,0,0,0,0,0,1
203,55235.29,C1663261511,74942.0,130177.29,C131078422,1232815.6,1454697.55,0,0,0,0,0,0
378,10710.41,C2108554337,29067.0,18356.59,M1303082361,0.0,0.0,0,0,0,0,1,0
301,134453.08,C341978359,0.0,0.0,C21038903,1906314.66,2040767.74,0,0,1,0,0,0
145,34301.19,C1481292260,34301.19,0.0,C1130721375,0.0,0.0,1,0,0,0,0,1
317,487276.8,C1002859898,487276.8,0.0,C647242478,0.0,0.0,1,0,0,0,0,1
393,28427.46,C564723208,490116.76,461689.29,M1994894670,0.0,0.0,0,0,0,0,1,0
401,51045.25,C1388511074,37.0,0.0,M1773845875,0.0,0.0,0,0,0,0,1,0
410,124202.04,C1578453686,124202.04,0.0,C1733479449,0.0,0.0,1,0,0,0,0,1
256,282476.72,C1641742087,724.0,0.0,C679674798,53819.84,336296.56,0,0,1,0,0,0
187,77763.56,C1916994347,103253.0,181016.56,C2099335355,3208196.28,3130432.72,0,0,0,0,0,0
104,86170.94,C1765660975,86170.94,0.0,C764101152,288270.7,374441.64,1,0,1,0,0,0
714,69724.85,C1102964425,69724.85,0.0,C1605514838,0.0,69724.85,1,0,1,0,0,0
305,416009.82,C2019509091,101006.0,517015.82,C2146302613,0.0,0.0,0,0,0,0,0,0
