step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
385,620512.76,620512.76,0.0,0.0,620512.76,0,1,0,0,0,1
41,49008.72,6681.0,0.0,0.0,49008.72,0,1,0,0,0,0
303,13495.19,0.0,0.0,0.0,0.0,0,0,0,1,0,0
724,309488.9,309488.9,0.0,924407.13,1233896.04,0,1,0,0,0,1
693,463891.31,463891.31,0.0,0.0,0.0,0,0,0,0,1,1
407,457159.37,0.0,0.0,850756.29,1307915.66,0,1,0,0,0,0
47,667043.9,667043.9,0.0,104132.27,771176.17,0,1,0,0,0,1
557,188844.13,188844.13,0.0,146960.09,335804.22,0,1,0,0,0,1
306,116486.4,12869.95,0.0,4058826.49,4175312.89,0,1,0,0,0,0
612,125216.91,125216.91,0.0,0.0,125216.91,0,1,0,0,0,1
364,703135.43,703135.43,0.0,0.0,0.0,0,0,0,0,1,1
165,112329.03,0.0,0.0,119839.14,232168.17,0,1,0,0,0,0
265,415437.27,415437.27,0.0,0.0,0.0,0,0,0,0,1,1
596,434401.5,434401.5,0.0,542289.09,976690.59,0,1,0,0,0,1
330,34975.14,225182.88,190207.74,0.0,0.0,0,0,0,1,0,0
253,10981.43,0.0,0.0,0.0,0.0,0,0,0,1,0,0
299,13459.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
43,2041.89,0.0,0.0,0.0,0.0,0,0,0,1,0,0
396,472180.09,10637.0,0.0,45925.94,518106.04,0,1,0,0,0,0
186,15981.11,24843.0,8861.89,0.0,0.0,0,0,0,1,0,0
207,73174.23,15669.0,0.0,604591.92,677766.15,0,1,0,0,0,0
42,205385.86,0.0,0.0,1551497.9,1756883.76,0,1,0,0,0,0
664,397069.12,397069.12,0.0,0.0,0.0,0,0,0,0,1,1
151,338229.88,338229.88,0.0,0.0,0.0,0,0,0,0,1,1
551,150924.76,150924.76,0.0,0.0,0.0,0,0,0,0,1,1
104,86170.94,86170.94,0.0,288270.7,374441.64,0,1,0,0,0,1
39,758476.93,10567.0,0.0,211194.87,969671.8,0,0,0,0,1,0
348,27955.05,0.0,0.0,50938.16,78893.2,0,1,0,0,0,0
403,16963.84,37027.07,20063.23,0.0,0.0,0,0,0,1,0,0
334,114381.0,0.0,0.0,1457232.22,1571613.22,0,1,0,0,0,0
397,9660.69,40859.0,31198.31,0.0,0.0,0,0,0,1,0,0
44,87990.79,21254.0,0.0,1634549.47,1722540.26,0,1,0,0,0,0
17,250392.59,635974.83,886367.42,398980.66,46074.38,0,0,0,0,0,0
212,31593.95,31593.95,0.0,0.0,0.0,0,0,0,0,1,1
236,3337.76,2858.0,0.0,0.0,0.0,0,0,0,1,0,0
330,6986.66,0.0,0.0,0.0,0.0,0,0,0,1,0,0
513,168033.36,168033.36,0.0,1007215.9,1175249.26,0,1,0,0,0,1
57,354441.19,354441.19,0.0,0.0,0.0,0,0,0,0,1,1
36,21893.85,10461.0,0.0,0.0,0.0,0,0,0,1,0,0
348,89502.66,24273.0,0.0,64640.12,154142.78,0,1,0,0,0,0
653,119.65,119.65,0.0,1183575.58,1183695.22,0,1,0,0,0,1
12,149668.66,0.0,0.0,44170.11,193838.76,0,1,0,0,0,1
379,155023.58,0.0,0.0,1191790.53,1346814.12,0,1,0,0,0,0
351,202190.18,0.0,0.0,223598.17,425788.35,0,1,0,0,0,0
125,144065.75,144065.75,0.0,0.0,0.0,0,0,0,0,1,1
256,343730.06,8008.0,351738.06,92766.69,0.0,0,0,0,0,0,0
33,760495.84,457.0,0.0,274764.33,1035260.17,0,0,0,0,1,0
348,22603.03,39683.0,17079.97,0.0,0.0,0,0,0,1,0,0
9,361559.69,361559.69,0.0,504667.31,189441.24,0,1,0,0,0,1
41,134346.18,0.0,0.0,2060695.88,2195042.06,0,1,0,0,0,0
8,89631.24,89631.24,0.0,0.0,0.0,0,0,0,0,1,1
561,615954.92,615954.92,0.0,3271323.95,3887278.88,0,1,0,0,0,1
187,4521.33,0.0,0.0,0.0,0.0,0,0,0,1,0,0
11,18520.34,0.0,0.0,0.0,0.0,0,0,0,1,0,0
31,120406.39,120406.39,0.0,0.0,120406.39,0,1,0,0,0,1
537,26481.25,26481.25,0.0,0.0,0.0,0,0,0,0,1,1
9,17205.6,0.0,0.0,0.0,0.0,0,0,0,1,0,0
106,110457.0,110457.0,0.0,4174451.61,4284908.61,0,1,0,0,0,1
350,268449.96,1132.0,269581.96,0.0,0.0,0,0,0,0,0,0
671,188731.21,188731.21,0.0,591154.11,779885.32,0,1,0,0,0,1
278,89303.18,89303.18,0.0,131088.75,220391.93,0,1,0,0,0,1
139,28979.24,0.0,0.0,1556199.21,1585178.46,0,1,0,0,0,0
595,816452.19,816452.19,0.0,1218091.0,2034543.19,0,1,0,0,0,1
728,287040.14,287040.14,0.0,0.0,0.0,0,0,0,0,1,1
381,102256.57,102256.57,0.0,0.0,0.0,0,0,0,0,1,1
230,52981.3,0.0,0.0,1359161.72,1412143.03,0,1,0,0,0,0
501,705647.68,705647.68,0.0,0.0,705647.68,0,1,0,0,0,1
335,723915.85,723915.85,0.0,0.0,0.0,0,0,0,0,1,1
227,155632.52,0.0,0.0,1289524.97,1445157.49,0,1,0,0,0,0
19,238523.05,0.0,0.0,241615.31,480138.36,0,0,0,0,1,0
285,3625.71,7034.0,3408.29,0.0,0.0,0,0,0,1,0,0
357,484493.06,484493.06,0.0,0.0,0.0,0,0,0,0,1,1
93,27695.77,10599.0,0.0,2749372.41,2777068.18,0,1,0,0,0,0
288,39618.24,99807.0,60188.76,0.0,0.0,0,0,0,1,0,0
19,5293.76,280375.89,275082.13,0.0,0.0,0,0,0,1,0,0
595,99346.15,0.0,0.0,125080.11,224426.26,0,1,0,0,0,0
322,106481.6,0.0,0.0,1433027.96,1539509.57,0,1,0,0,0,0
14,143032.0,143032.0,0.0,0.0,0.0,0,0,0,0,1,1
289,37974.85,37974.85,0.0,939922.78,977897.62,0,1,0,0,0,1
578,118106.94,118106.94,0.0,1908450.58,2026557.52,0,1,0,0,0,1
185,117341.89,0.0,0.0,518396.44,635738.33,0,1,0,0,0,0
250,5446.17,406719.59,401273.42,0.0,0.0,0,0,0,1,0,0
259,5931.9,70436.75,64504.85,0.0,0.0,0,0,0,1,0,0
306,366951.3,0.0,0.0,579599.92,946551.22,0,0,0,0,1,0
350,3399.89,0.0,0.0,0.0,0.0,0,0,0,1,0,0
658,619824.64,619824.64,0.0,0.0,0.0,0,0,0,0,1,1
102,46081.45,46081.45,0.0,0.0,0.0,0,0,0,0,1,1
540,342970.95,342970.95,0.0,0.0,0.0,0,0,0,0,1,1
105,188854.39,188854.39,0.0,0.0,188854.39,0,1,0,0,0,1
186,76446.29,458377.0,381930.71,0.0,76446.29,0,1,0,0,0,0
163,169854.77,19430.0,0.0,1544911.87,1714766.64,0,1,0,0,0,0
213,14905.34,0.0,0.0,0.0,0.0,0,0,0,1,0,0
120,105859.41,105859.41,0.0,1210162.91,1316022.32,0,1,0,0,0,1
162,147215.39,0.0,0.0,337748.8,484964.19,0,1,0,0,0,0
258,6544.66,0.0,0.0,0.0,0.0,0,0,0,1,0,0
281,6088.12,1321.0,0.0,0.0,0.0,0,0,0,1,0,0
398,35104.36,49871.0,14766.64,0.0,0.0,0,0,0,1,0,0
226,248542.83,200348.0,448890.83,1189145.32,940602.49,0,0,0,0,0,0
186,81459.76,15547.0,97006.76,0.0,0.0,0,0,0,0,0,0
501,472808.24,472808.24,0.0,0.0,0.0,0,0,0,0,1,1
40,23369.19,5182.0,0.0,294496.34,317865.53,0,1,0,0,0,0
179,86926.53,0.0,0.0,2109245.75,2196172.29,0,1,0,0,0,0
326,120214.74,120214.74,0.0,0.0,0.0,0,0,0,0,1,1
334,236.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
370,6602.83,29865.0,23262.17,0.0,0.0,0,0,0,1,0,0
634,458603.07,458603.07,0.0,118881.11,577484.18,0,1,0,0,0,1
186,281331.18,0.0,0.0,1066218.76,1347549.93,0,1,0,0,0,0
323,235458.67,235458.67,0.0,0.0,0.0,0,0,0,0,1,1
560,91655.26,91655.26,0.0,133662.97,225318.23,0,1,0,0,0,1
17,213976.09,52083.0,0.0,0.0,213976.09,0,1,0,0,0,0
288,722832.95,722832.95,0.0,0.0,0.0,0,0,0,0,1,1
160,239617.93,0.0,0.0,2386314.82,2625932.74,0,1,0,0,0,0
393,248661.36,667.0,0.0,607697.04,856358.41,0,1,0,0,0,0
335,9369.84,1394.0,0.0,0.0,0.0,0,0,0,1,0,0
472,63440.63,63440.63,0.0,0.0,0.0,0,0,0,0,1,1
26,78741.64,78741.64,0.0,48628.52,127370.16,0,1,0,0,0,1
63,197226.65,197226.65,0.0,0.0,0.0,0,0,0,0,1,1
177,452804.42,452804.42,0.0,4020.0,0.0,0,1,0,0,0,1
232,570135.07,570135.07,0.0,0.0,0.0,0,0,0,0,1,1
408,313936.67,313936.67,0.0,1145802.52,1459739.19,0,1,0,0,0,1
393,53414.19,0.0,0.0,908759.38,962173.57,0,1,0,0,0,0
12,174605.79,1164.0,0.0,0.0,174605.79,0,1,0,0,0,0
540,27252.26,70655.74,43403.47,0.0,0.0,0,0,0,1,0,0
379,284000.25,284000.25,0.0,0.0,284000.25,0,1,0,0,0,1
307,85134.15,21202.0,0.0,0.0,85134.15,0,1,0,0,0,0
354,147167.95,0.0,0.0,368904.56,516072.51,0,1,0,0,0,0
741,144945.34,144945.34,0.0,0.0,0.0,0,0,0,0,1,1
240,806850.06,806850.06,0.0,2045274.33,2852124.39,0,1,0,0,0,1
458,167806.93,167806.93,0.0,0.0,0.0,0,0,0,0,1,1
215,332151.67,332151.67,0.0,0.0,0.0,0,0,0,0,1,1
626,44577.32,44577.32,0.0,0.0,0.0,0,0,0,0,1,1
378,90065.87,784506.41,874572.29,220966.56,0.0,0,0,0,0,0,0
208,149224.61,390.0,0.0,0.0,149224.61,0,1,0,0,0,0
17,4858.49,1004927.0,1000068.51,0.0,0.0,0,0,0,1,0,0
71,345526.4,345526.4,0.0,210291.99,555818.38,0,1,0,0,0,1
273,1839.32,17172.0,15332.68,0.0,0.0,0,0,0,1,0,0
654,114627.08,114627.08,0.0,0.0,114627.08,0,1,0,0,0,1
154,34218.03,0.0,0.0,103884.55,134866.91,0,1,0,0,0,0
453,134725.66,134725.66,0.0,0.0,134725.66,0,1,0,0,0,1
253,204872.64,20514.0,225386.64,0.0,0.0,0,0,0,0,0,0
348,71515.9,0.0,0.0,80268.91,151784.81,0,1,0,0,0,0
143,32076.17,32076.17,0.0,905007.28,937083.46,0,1,0,0,0,1
652,762782.66,762782.66,0.0,0.0,0.0,0,0,0,0,1,1
424,313697.44,313697.44,0.0,0.0,0.0,0,0,0,0,1,1
249,358440.67,358440.67,0.0,107972.49,466413.16,0,1,0,0,0,1
323,309093.01,0.0,0.0,547092.43,856185.44,0,1,0,0,0,0
252,257553.25,31009.0,0.0,97992.36,355545.61,0,1,0,0,0,0
42,495344.97,4134.0,0.0,175960.77,671305.74,0,1,0,0,0,0
539,198888.16,198888.16,0.0,0.0,0.0,0,0,0,0,1,1
572,161016.65,161016.65,0.0,0.0,0.0,0,0,0,0,1,1
275,513082.74,513082.74,0.0,32452.79,545535.53,0,1,0,0,0,1
285,411566.7,411566.7,0.0,0.0,411566.7,0,1,0,0,0,1
151,273746.13,273746.13,0.0,0.0,0.0,0,0,0,0,1,1
136,379264.11,0.0,0.0,863475.17,1242739.28,0,1,0,0,0,0
155,164520.54,107510.0,0.0,1624355.99,2020092.34,0,1,0,0,0,0
66,150405.2,150405.2,0.0,170707.62,321112.82,0,1,0,0,0,1
187,198934.54,0.0,0.0,480892.56,679827.1,0,0,0,0,1,0
715,212028.15,212028.15,0.0,3708381.73,3920409.88,0,1,0,0,0,1
19,21546.54,0.0,0.0,0.0,0.0,0,0,0,1,0,0
652,740124.95,740124.95,0.0,0.0,0.0,0,0,0,0,1,1
139,9869.6,0.0,0.0,0.0,0.0,0,0,0,1,0,0
588,98533.36,98533.36,0.0,0.0,0.0,0,0,0,0,1,1
132,190737.49,190737.49,0.0,1565285.75,1756023.24,0,1,0,0,0,1
235,7015.34,115367.0,108351.66,0.0,0.0,0,0,0,1,0,0
251,5894.27,220.0,0.0,333854.39,339748.66,0,0,1,0,0,0
611,49965.92,49965.92,0.0,113444.65,163410.57,0,1,0,0,0,1
444,440581.15,440581.15,0.0,0.0,0.0,0,0,0,0,1,1
20,1924.48,189295.39,187370.91,0.0,0.0,0,0,0,1,0,0
8,2598.37,51033.0,48434.63,0.0,0.0,0,0,0,1,0,0
40,99307.1,0.0,0.0,497830.48,597137.58,0,1,0,0,0,0
43,7791.54,58443.6,50652.06,1524586.27,1795084.6,0,0,0,0,1,0
133,1288.33,54688.0,53399.67,4506164.19,4507452.52,0,0,1,0,0,0
179,8106.17,0.0,0.0,0.0,0.0,0,0,0,1,0,0
191,114743.39,114743.39,0.0,65672.88,180416.27,0,1,0,0,0,1
137,114861.28,0.0,0.0,1129930.34,1244791.62,0,1,0,0,0,0
719,534518.98,534518.98,0.0,0.0,0.0,0,0,0,0,1,1
74,74177.92,74177.92,0.0,79018.51,153196.43,0,1,0,0,0,1
45,213983.59,213983.59,0.0,0.0,213983.59,0,1,0,0,0,1
260,6027.9,0.0,0.0,0.0,0.0,0,0,0,1,0,0
364,34162.97,34162.97,0.0,0.0,34162.97,0,1,0,0,0,1
637,48605.54,48605.54,0.0,1263443.51,1312049.05,0,1,0,0,0,1
547,400276.72,400276.72,0.0,0.0,0.0,0,0,0,0,1,1
346,206356.86,26460.0,0.0,286935.98,493292.83,0,1,0,0,0,0
310,35953.59,0.0,0.0,0.0,0.0,0,0,0,1,0,0
336,38115.0,38115.0,0.0,0.0,0.0,0,0,0,0,1,1
526,377038.53,377038.53,0.0,105508.48,482547.01,0,1,0,0,0,1
129,10026.84,0.0,0.0,0.0,0.0,0,0,0,1,0,0
366,769619.59,769619.59,0.0,0.0,0.0,0,0,0,0,1,1
663,473387.81,473387.81,0.0,100129.18,573516.99,0,1,0,0,0,1
129,139210.23,139210.23,0.0,0.0,0.0,0,0,0,0,1,1
14,10639.94,0.0,0.0,0.0,0.0,0,0,0,1,0,0
564,320977.49,320977.49,0.0,0.0,320977.49,0,1,0,0,0,1
256,495789.8,171473.0,667262.8,1015939.02,520149.22,0,0,0,0,0,0
394,163191.22,392.0,163583.22,469649.44,306458.22,0,0,0,0,0,0
404,2766.25,142592.0,139825.75,0.0,0.0,0,0,0,1,0,0
644,445363.59,0.0,0.0,1855180.31,2300543.9,0,0,0,0,1,0
581,121142.75,121142.75,0.0,0.0,0.0,0,0,0,0,1,1
225,235075.62,235075.62,0.0,436894.35,310170.72,0,1,0,0,0,1
23,146127.1,146127.1,0.0,0.0,0.0,0,0,0,0,1,1
658,120582.86,120582.86,0.0,322996.71,443579.57,0,1,0,0,0,1
568,32521.24,32521.24,0.0,327985.18,360506.42,0,1,0,0,0,1
235,3502.01,0.0,0.0,0.0,0.0,0,0,0,1,0,0
42,200267.89,213461.0,413728.89,80240.21,0.0,0,0,0,0,0,0
450,21708.13,21708.13,0.0,0.0,0.0,0,0,0,0,1,1
325,30846.84,30846.84,0.0,851418.16,882265.0,0,1,0,0,0,1
211,405062.33,405062.33,0.0,1844185.94,2249248.27,0,1,0,0,0,1
164,175267.61,175267.61,0.0,0.0,0.0,0,0,0,0,1,1
135,261321.99,137494.0,398815.99,1279612.36,1018290.37,0,0,0,0,0,0
306,98811.54,587177.82,685989.36,351970.58,253159.04,0,0,0,0,0,0
18,9894.66,1087285.15,1077390.49,0.0,0.0,0,0,0,1,0,0
160,9544.92,0.0,0.0,0.0,0.0,0,0,0,1,0,0
613,170486.7,170486.7,0.0,0.0,0.0,0,0,0,0,1,1
687,149171.42,0.0,0.0,4299990.19,4449161.61,0,1,0,0,0,0
632,480404.03,480404.03,0.0,40564.78,520968.81,0,1,0,0,0,1
236,5172.08,0.0,0.0,194825.19,199997.27,0,1,0,0,0,0
665,290491.12,290491.12,0.0,0.0,0.0,0,0,0,0,1,1
119,21698.13,21698.13,0.0,0.0,0.0,0,0,0,0,1,1
474,87167.88,87167.88,0.0,421005.27,508173.15,0,1,0,0,0,1
308,24976.77,23378.0,0.0,0.0,0.0,0,0,0,1,0,0
736,172915.56,172915.56,0.0,0.0,0.0,0,0,0,0,1,1
370,17155.14,6072.0,0.0,1229984.38,1247139.51,0,1,0,0,0,0
307,441423.44,441423.44,0.0,0.0,0.0,0,0,0,0,1,1
187,153078.66,0.0,0.0,3550017.99,3703096.65,0,1,0,0,0,0
259,80782.08,87554.0,168336.08,0.0,0.0,0,0,0,0,0,0
219,36371.77,36371.77,0.0,0.0,0.0,0,0,0,0,1,1
475,20111.45,20111.45,0.0,1431418.64,1451530.08,0,1,0,0,0,1
278,234101.62,51297.0,0.0,0.0,234101.62,0,1,0,0,0,0
522,73561.74,73561.74,0.0,0.0,73561.74,0,1,0,0,0,1
468,652782.54,652782.54,0.0,170737.43,823519.97,0,1,0,0,0,1
301,6056.78,37674.0,31617.22,0.0,0.0,0,0,0,1,0,0
275,20234.61,144016.68,123782.07,0.0,0.0,0,0,0,1,0,0
8,43092.0,43092.0,0.0,0.0,0.0,0,0,0,0,1,1
274,8695.58,0.0,0.0,17868.97,26564.55,0,0,0,0,1,0
434,32671.88,32671.88,0.0,164307.14,196979.02,0,1,0,0,0,1
327,415785.89,415785.89,0.0,0.0,0.0,0,0,0,0,1,1
137,268898.52,32092.0,0.0,386452.73,655351.25,0,0,0,0,1,0
325,4317.86,24066.0,19748.14,1108561.18,1112879.05,0,0,1,0,0,0
648,398045.73,398045.73,0.0,0.0,398045.73,0,1,0,0,0,1
481,20296.68,20296.68,0.0,0.0,0.0,0,0,0,0,1,1
228,14807.67,252477.87,237670.2,0.0,0.0,0,0,0,1,0,0
69,582571.87,582571.87,0.0,0.0,582571.87,0,1,0,0,0,1
44,838877.09,964.0,0.0,2388528.37,3227405.45,0,0,0,0,1,0
532,634046.89,634046.89,0.0,985290.65,1619337.54,0,1,0,0,0,1
667,12069.03,126238.13,114169.1,0.0,0.0,0,0,0,1,0,0
160,32872.0,32872.0,0.0,0.0,32872.0,0,1,0,0,0,1
281,7133.97,7133.97,0.0,0.0,0.0,0,0,0,0,1,1
18,9533.44,0.0,0.0,0.0,0.0,0,0,0,1,0,0
306,21630.28,0.0,0.0,0.0,0.0,0,0,0,1,0,0
539,79594.91,79594.91,0.0,2009434.94,2089029.85,0,1,0,0,0,1
325,2230.91,99215.2,96984.29,0.0,0.0,0,0,0,1,0,0
490,422648.87,422648.87,0.0,0.0,0.0,0,0,0,0,1,1
68,157494.6,157494.6,0.0,509029.31,666523.92,0,1,0,0,0,1
18,18123.26,14480.0,0.0,0.0,0.0,0,0,0,1,0,0
631,341.3,341.3,0.0,135440.48,135781.78,0,1,0,0,0,1
588,16619.95,16619.95,0.0,0.0,16619.95,0,1,0,0,0,1
379,5820.94,15905.0,10084.06,0.0,0.0,0,0,0,1,0,0
101,127905.82,127905.82,0.0,0.0,127905.82,0,1,0,0,0,1
278,2884.25,20516.0,17631.75,0.0,0.0,0,0,0,1,0,0
81,82527.13,82527.13,0.0,0.0,0.0,0,0,0,0,1,1
299,148325.59,0.0,0.0,2040317.09,2188642.68,0,1,0,0,0,0
329,325048.92,93796.0,0.0,600110.15,925159.08,0,1,0,0,0,0
268,754874.26,754874.26,0.0,0.0,754874.26,0,1,0,0,0,1
462,167743.93,167743.93,0.0,219716.29,387460.22,0,1,0,0,0,1
373,139055.33,30925.0,0.0,11081.0,150136.33,0,1,0,0,0,0
424,158245.65,158245.65,0.0,474628.91,632874.55,0,1,0,0,0,1
258,29280.46,29280.46,0.0,0.0,0.0,0,0,0,0,1,1
249,12855.05,12855.05,0.0,0.0,0.0,0,0,0,0,1,1
229,38580.45,38580.45,0.0,0.0,0.0,0,0,0,0,1,1
228,50814.96,344303.0,293488.04,0.0,0.0,0,0,0,1,0,0
19,346597.54,0.0,0.0,1330141.24,1741742.72,0,1,0,0,0,0
249,271229.8,271229.8,0.0,566471.82,837701.62,0,1,0,0,0,1
184,96286.54,96286.54,0.0,0.0,96286.54,0,1,0,0,0,1
38,90204.54,90204.54,0.0,0.0,0.0,0,0,0,0,1,1
347,761889.24,0.0,0.0,2198280.57,2960169.81,0,0,0,0,1,0
350,640648.06,640648.06,0.0,1714269.39,2354917.45,0,1,0,0,0,1
279,345533.89,345533.89,0.0,0.0,0.0,0,0,0,0,1,1
213,6758.76,30039.0,23280.24,0.0,0.0,0,0,0,1,0,0
160,32872.0,32872.0,0.0,0.0,0.0,0,0,0,0,1,1
512,684266.09,684266.09,0.0,76615.04,760881.13,0,1,0,0,0,1
658,24522.52,24522.52,0.0,0.0,0.0,0,0,0,0,1,1
44,46675.85,1916.0,0.0,1990381.63,2037057.48,0,1,0,0,0,0
156,79031.41,79031.41,0.0,0.0,0.0,0,0,0,0,1,1
618,34473.07,34473.07,0.0,0.0,0.0,0,0,0,0,1,1
436,539658.73,539658.73,0.0,0.0,539658.73,0,1,0,0,0,1
614,281087.01,281087.01,0.0,92828.21,373915.22,0,1,0,0,0,1
372,421868.32,0.0,0.0,846146.12,1268014.44,0,1,0,0,0,0
325,31752.23,296829.0,265076.77,0.0,0.0,0,0,0,1,0,0
552,45116.24,45116.24,0.0,0.0,45116.24,0,1,0,0,0,1
546,99656.93,99656.93,0.0,0.0,0.0,0,0,0,0,1,1
13,26949.47,31.0,0.0,0.0,0.0,0,0,0,1,0,0
69,19776.71,19776.71,0.0,0.0,0.0,0,0,0,0,1,1
360,2482.49,362434.0,359951.51,0.0,0.0,0,0,0,1,0,0
16,31074.0,31074.0,0.0,0.0,0.0,0,0,0,0,1,1
325,6244.29,0.0,0.0,0.0,0.0,0,0,0,1,0,0
699,62372.43,62372.43,0.0,0.0,0.0,0,0,0,0,1,1
193,266351.6,266351.6,0.0,0.0,266351.6,0,1,0,0,0,1
280,12232.77,77666.35,65433.58,0.0,0.0,0,0,0,1,0,0
157,58158.28,31428.0,0.0,0.0,58158.28,0,1,0,0,0,0
613,51589.87,51589.87,0.0,0.0,0.0,0,0,0,0,1,1
284,74857.61,0.0,0.0,302723.43,377581.04,0,1,0,0,0,0
426,99804.21,99804.21,0.0,77105.84,176910.05,0,1,0,0,0,1
371,32469.99,0.0,0.0,0.0,0.0,0,0,0,1,0,0
230,540651.79,10812.0,0.0,3104.45,594662.71,0,0,0,0,1,0
35,472692.51,472692.51,0.0,0.0,0.0,0,0,0,0,1,1
281,574072.72,574072.72,0.0,0.0,0.0,0,0,0,0,1,1
225,275583.14,69759.6,345342.74,1220509.26,944926.13,0,0,0,0,0,0
237,15022.93,644961.0,629938.07,1083709.92,1098732.85,0,1,0,0,0,0
346,491897.1,99720.0,0.0,1022752.02,1514649.12,0,1,0,0,0,0
641,2205.55,2205.55,0.0,0.0,0.0,0,0,0,0,1,1
378,663892.27,55187.0,0.0,0.0,663892.27,0,0,0,0,1,0
716,455386.57,455386.57,0.0,0.0,455386.57,0,1,0,0,0,1
14,9787.02,0.0,0.0,0.0,0.0,0,0,0,1,0,0
204,81244.31,81244.31,0.0,62279.28,143523.59,0,1,0,0,0,1
695,53355.88,31949.0,0.0,493469.62,546825.49,0,1,0,0,0,0
414,724264.21,724264.21,0.0,0.0,0.0,0,0,0,0,1,1
571,272637.22,272637.22,0.0,1236830.95,1509468.17,0,1,0,0,0,1
231,400758.85,400758.85,0.0,2210854.46,4090444.07,0,1,0,0,0,1
635,580010.03,580010.03,0.0,0.0,0.0,0,0,0,0,1,1
21,136692.89,98718.0,0.0,180001.31,316694.2,0,1,0,0,0,0
245,124311.57,124311.57,0.0,0.0,0.0,0,0,0,0,1,1
508,385050.58,385050.58,0.0,0.0,0.0,0,0,0,0,1,1
542,442616.72,5583.0,0.0,0.0,442616.72,0,1,0,0,0,0
405,70756.72,70756.72,0.0,0.0,0.0,0,0,0,0,1,1
664,397069.12,397069.12,0.0,0.0,397069.12,0,1,0,0,0,1
369,238.68,35818.83,35580.15,0.0,0.0,0,0,0,1,0,0
254,14641.37,0.0,0.0,0.0,0.0,0,0,0,1,0,0
383,167907.12,167907.12,0.0,112544.38,280451.5,0,1,0,0,0,1
375,496323.53,0.0,0.0,1370304.43,1866627.96,0,0,0,0,1,0
671,36956.27,36956.27,0.0,0.0,0.0,0,0,0,0,1,1
175,319208.14,319208.14,0.0,0.0,0.0,0,0,0,0,1,1
325,102180.1,20791.0,122971.1,589569.03,487388.94,0,0,0,0,0,0
331,797391.33,0.0,0.0,1311416.36,2108807.69,0,0,0,0,1,0
173,176273.29,176273.29,0.0,0.0,0.0,0,0,0,0,1,1
336,3499.87,61027.0,57527.13,0.0,0.0,0,0,0,1,0,0
393,129584.94,6359.0,0.0,0.0,129584.94,0,1,0,0,0,0
406,9173.06,9173.06,0.0,0.0,9173.06,0,1,0,0,0,1
665,40819.72,40819.72,0.0,1455161.15,1495980.87,0,1,0,0,0,1
288,24396.21,0.0,0.0,78038.82,102435.03,0,1,0,0,0,0
361,54892.98,54892.98,0.0,0.0,0.0,0,0,0,0,1,1
15,98731.48,666101.0,764832.48,366356.0,677079.69,0,0,0,0,0,0
43,169965.28,0.0,0.0,640033.3,809998.58,0,1,0,0,0,0
352,209975.36,108999.0,0.0,0.0,209975.36,0,1,0,0,0,0
354,50902.97,0.0,0.0,2300624.09,2351527.05,0,1,0,0,0,0
158,21858.7,303686.0,281827.3,0.0,0.0,0,0,0,1,0,0
204,255964.73,100712.0,0.0,0.0,255964.73,0,1,0,0,0,0
35,5760.19,68235.41,62475.22,0.0,0.0,0,0,0,1,0,0
161,219852.61,9905.0,0.0,399375.35,619227.95,0,1,0,0,0,0
7,6448.86,0.0,0.0,82520.0,0.0,0,1,0,0,0,0
227,210.92,210.92,0.0,3437310.4,3437521.31,0,1,0,0,0,1
551,879321.88,879321.88,0.0,0.0,879321.88,0,1,0,0,0,1
534,209340.53,209340.53,0.0,0.0,0.0,0,0,0,0,1,1
401,285428.94,31375.0,316803.94,122487.78,0.0,0,0,0,0,0,0
295,9366.63,9366.63,0.0,51153.4,60520.03,0,1,0,0,0,1
183,627903.12,627903.12,0.0,0.0,627903.12,0,1,0,0,0,1
742,63416.99,63416.99,0.0,0.0,0.0,0,0,0,0,1,1
490,33483.2,21919.0,0.0,0.0,0.0,0,0,0,1,0,0
120,377919.58,377919.58,0.0,0.0,0.0,0,0,0,0,1,1
375,118462.93,118462.93,0.0,251578.05,370040.99,0,1,0,0,0,1
41,16937.81,0.0,0.0,0.0,0.0,0,0,0,1,0,0
41,218710.49,25078.0,0.0,1555025.76,1773736.25,0,1,0,0,0,0
732,249365.63,249365.63,0.0,0.0,249365.63,0,1,0,0,0,1
303,148887.3,0.0,0.0,149849.2,298736.5,0,1,0,0,0,0
507,781183.07,781183.07,0.0,222966.53,1004149.6,0,1,0,0,0,1
274,131594.12,131594.12,0.0,0.0,0.0,0,0,0,0,1,1
286,175814.48,150774.31,0.0,1836964.99,2012779.47,0,1,0,0,0,0
93,269545.63,269545.63,0.0,905690.55,1175236.17,0,1,0,0,0,1
169,310712.71,310712.71,0.0,0.0,0.0,0,0,0,0,1,1
317,5741.05,5741.05,0.0,0.0,0.0,0,0,0,0,1,1
131,33819.4,426.0,0.0,6846.87,40666.26,0,1,0,0,0,0
60,581421.85,581421.85,0.0,0.0,0.0,0,0,0,0,1,1
210,120733.73,45639.0,0.0,0.0,120733.73,0,1,0,0,0,0
59,21174.45,21174.45,0.0,0.0,0.0,0,0,0,0,1,1
229,65844.85,0.0,0.0,126360.69,192205.55,0,1,0,0,0,0
